Bankrupt?, Persistent EPS in the Last Four Seasons, Operating Profit Growth Rate, Total Asset Growth Rate, Cash Reinvestment %, Debt ratio %, Inventory Turnover Rate (times), Current Liability to Assets, Total income/Total expense, Equity to Long-term Liability, Cash Flow to Equity, Current Liability to Current Assets, Gross Profit to Sales, Equity to Liability
0,0.246856386,0.848070014,8640000000.0,0.389050333,0.075883544,0.000498892,0.075597163,0.002629671,0.111639139,0.316141483,0.014335872,0.607228385,0.050698294
0,0.257729035,0.848253261,0.000112105,0.394564286,0.076639357,9100000000.0,0.079774027,0.002362222,0.110933234,0.316395459,0.017541642,0.63736831,0.050194243
0,0.279379786,0.848020276,8810000000.0,0.397097724,0.062430087,0.000157826,0.04713129,0.002565276,0.113312331,0.316846865,0.012257268,0.630092426,0.061798009
0,0.221896568,0.848022806,6040000000.0,0.400683656,0.100976509,0.000445582,0.051452219,0.002476558,0.119045047,0.309985581,0.040210715,0.603365246,0.037588704
0,0.229649239,0.848431567,0.000127941,0.361108006,0.075671917,6970000000.0,0.078776714,0.00233069,0.110933234,0.311566771,0.013866135,0.624093969,0.050858914
0,0.23721282,0.849125511,0.000106769,0.400273835,0.127974121,0.00086365,0.087534152,0.002723227,0.117694353,0.315159181,0.059185884,0.615535303,0.029017778
0,0.27172166,0.848276166,0.000101885,0.398550725,0.101913716,0.000192028,0.074508988,0.00292081,0.115288193,0.318263689,0.028557225,0.623793898,0.037215848
0,0.223692919,0.848294412,6350000000.0,0.388007153,0.062792877,0.000171584,0.039875767,0.002330608,0.112202952,0.312693156,0.02218354,0.614267861,0.061442956
0,0.237780089,0.848168984,48300000.0,0.384933497,0.048160353,4910000000.0,0.050139856,0.002353391,0.110933234,0.311249713,0.010508409,0.629508906,0.079751404
0,0.279947055,0.848152444,8620000000.0,0.408339853,0.076306799,9690000000.0,0.079998526,0.002555072,0.110933234,0.314886609,0.014495838,0.617262341,0.050406844
0,0.216034792,0.848208982,6770000000.0,0.387858127,0.14351362,5160000000.0,0.118062595,0.00228503,0.117093828,0.314103025,0.054142419,0.602889564,0.025511587
0,0.227947433,0.848211146,6090000000.0,0.386796319,0.114278804,5010000000.0,0.119673028,0.002335902,0.110933234,0.315531348,0.022920359,0.610690508,0.03287951
0,0.24931455,0.84891596,0.000126171,0.379698968,0.073797503,908000000.0,0.057553066,0.002428949,0.113685613,0.316151834,0.012743966,0.619864058,0.052166892
0,0.211213009,0.847898743,5890000000.0,0.378134198,0.039090607,8390000000.0,0.041078523,0.002191729,0.110933234,0.306304062,0.008272557,0.609397016,0.097285854
0,0.190318616,0.847939623,9660000000.0,0.365439067,0.052937086,9150000000.0,0.054828015,0.00203486,0.110933234,0.319375815,0.021366737,0.617287286,0.072751078
0,0.216602061,0.847958398,6850000000.0,0.388593942,0.040239441,0.000183239,0.0431293,0.002246872,0.110933234,0.316006008,0.014218487,0.627024293,0.094668437
0,0.219816583,0.851950445,8090000000.0,0.382903021,0.03026272,19100000.0,0.018895829,0.002435298,0.112678917,0.309005719,0.018542085,0.617994427,0.123252108
0,0.220572941,0.847949375,8260000000.0,0.372629559,0.05674638,6250000000.0,0.060216523,0.00227478,0.110933234,0.31122096,0.012259456,0.616382744,0.067957009
0,0.236361917,0.848088696,9160000000.0,0.364768451,0.062792877,0.001524954,0.065814443,0.002556793,0.110933234,0.308576281,0.013136444,0.601324646,0.061450434
0,0.188522265,0.848018888,593000000.0,0.366174882,0.090878858,0.000126299,0.040050496,0.001905523,0.118749822,0.307156312,0.030998645,0.536260346,0.042037028
0,0.256310863,0.849251232,0.000103406,0.484240528,0.231278532,0.000400107,0.240568845,0.002397698,0.110933234,0.316331382,0.040268211,0.595410006,0.014369436
0,0.197504018,0.848120552,732000000.0,0.384374651,0.157511262,0.000281833,0.07623309,0.001999016,0.129319154,0.308343654,0.046813748,0.594458083,0.022921454
0,0.21518389,0.848206958,5970000000.0,0.381617674,0.203283248,728000000.0,0.190943736,0.002245883,0.117146037,0.31353831,0.089706476,0.601895408,0.016901672
0,0.209983927,0.848136539,6630000000.0,0.385473716,0.16234846,0.000166234,0.122481593,0.00242264,0.121138384,0.31462533,0.085219754,0.591772294,0.022129655
0,0.220667486,0.848206523,6030000000.0,0.382521143,0.110409046,0.000246675,0.082704795,0.002359727,0.115924376,0.314549699,0.049710334,0.611572499,0.034138076
0,0.203460338,0.848077649,6440000000.0,0.367804851,0.129969465,0.000204448,0.070015563,0.001800588,0.122510333,0.308601087,0.044803955,0.58209639,0.028521796
0,0.19476222,0.847794609,523000000.0,0.365737119,0.021706926,9840000000.0,0.023520418,0.002122449,0.110933234,0.310210176,0.0055064,0.612906465,0.164930872
0,0.200245816,0.847956457,6030000000.0,0.384626132,0.116334613,0.000131267,0.074329381,0.002043828,0.118653572,0.304185575,0.032243606,0.597987053,0.032244232
0,0.219816583,0.848257038,8170000000.0,0.367087664,0.061553345,6960000000.0,0.064441588,0.002399195,0.111177381,0.316776531,0.013402649,0.60077029,0.062674221
0,0.226245627,0.8482025,8160000000.0,0.38736448,0.132297367,0.000391891,0.138967697,0.002384851,0.110933234,0.322107864,0.028979441,0.596517336,0.02796062
0,0.235605559,0.848156421,6320000000.0,0.381664245,0.107416029,0.000301131,0.050000387,0.002564894,0.120594228,0.314587985,0.011809372,0.59467995,0.035163451
0,0.214332987,0.848077567,6630000000.0,0.387150255,0.020225534,5790000000.0,0.02455674,0.002232285,0.110933234,0.305463329,0.007484065,0.599923004,0.175104487
1,0.17434055,0.847932435,3100000000.0,0.341874371,0.122109018,4600000000.0,0.118599879,0.002021851,0.111108127,0.306234367,0.023020062,0.605985618,0.030572238
0,0.192304056,0.847969374,5850000000.0,0.382847137,0.140036884,0.000147126,0.063701255,0.001976937,0.125479412,0.314485491,0.042881041,0.593593034,0.026231018
0,0.214900255,0.848139339,6620000000.0,0.380509295,0.054237083,6920000000.0,0.033560809,0.00223623,0.112858026,0.314707838,0.045657542,0.599599028,0.071030591
0,0.212914815,0.847907048,6310000000.0,0.383694721,0.058560329,0.000164514,0.026354068,0.002340106,0.115075693,0.317041364,0.01044127,0.601942311,0.065879947
0,0.204311241,0.848015724,6200000000.0,0.386116389,0.152401971,0.000132223,0.064704357,0.002137343,0.129364976,0.316561008,0.039345551,0.604536169,0.023815548
0,0.246383663,0.848115117,7510000000.0,0.389506725,0.112192762,0.000271897,0.049569181,0.002976341,0.121590968,0.316033515,0.020686576,0.609148598,0.033545289
0,0.250259998,0.84804591,67200000.0,0.387811557,0.032469692,0.000187825,0.019132811,0.003228888,0.112407542,0.31671567,0.007628902,0.624471122,0.115593558
0,0.201285809,0.846821601,5060000000.0,0.380816661,0.10049279,8580000000.0,0.061420296,0.001980595,0.116944523,0.314077998,0.023174652,0.592942495,0.037781956
0,0.232674671,0.848023441,6320000000.0,0.384272196,0.109169514,0.000280686,0.05869924,0.002882702,0.119693682,0.313919188,0.029052843,0.616155944,0.03455906
0,0.208187577,0.847844135,8210000000.0,0.382660855,0.091302113,9420000000.0,0.049625265,0.002178695,0.117342627,0.310404193,0.033280076,0.605702841,0.041833293
0,0.230405597,0.848002254,7710000000.0,0.378059685,0.15457871,7110000000.0,0.087375214,0.002395793,0.122938322,0.315337998,0.034478556,0.602643059,0.023426141
0,0.220572941,0.849002683,7240000000.0,0.383834432,0.048099888,0.000248013,0.051822843,0.002306511,0.110933234,0.315271001,0.019451275,0.617706451,0.079872621
0,0.212631181,0.847916366,6000000000.0,0.379559256,0.078967258,0.000265592,0.067740696,0.002187569,0.112676272,0.312511603,0.027868449,0.597940378,0.04866071
0,0.230311052,0.848063697,671000000.0,0.383340785,0.027662726,9250000000.0,0.029861768,0.002379221,0.110933234,0.311434319,0.00710983,0.625166485,0.133604246
0,0.203743973,0.847915566,7150000000.0,0.387876756,0.121564834,655000000.0,0.100662044,0.002235305,0.114873727,0.317249212,0.025939001,0.610631171,0.030720341
0,0.238158268,0.848023759,7400000000.0,0.389963116,0.060616138,7850000000.0,0.056438002,0.002402134,0.110933234,0.317838312,0.014248259,0.616591998,0.063628826
0,0.220100217,0.847928271,6870000000.0,0.384831042,0.125253197,0.000120949,0.055362117,0.002314183,0.123328606,0.319821318,0.023147144,0.603869413,0.029718521
0,0.206296681,0.847924436,5050000000.0,0.396026601,0.079269583,0.000144069,0.083517129,0.002119755,0.110933234,0.311280899,0.016961312,0.601009413,0.048481592
0,0.218776591,0.848008442,6000000000.0,0.382577028,0.076155637,2810000000.0,0.033651599,0.00239826,0.115990752,0.314535927,0.012266261,0.608950199,0.050519365
0,0.217358419,0.847964433,6470000000.0,0.384402593,0.026574357,7810000000.0,0.026011946,0.00229101,0.110933234,0.31394354,0.007391966,0.616424082,0.138422016
0,0.259430841,0.848061791,7610000000.0,0.389096904,0.055567313,0.0002333,0.056475835,0.003687148,0.111236919,0.319755898,0.014848153,0.61454823,0.069387012
0,0.248558192,0.848334162,0.000107148,0.382772624,0.136076428,0.000123624,0.067061585,0.002791994,0.124434813,0.316008647,0.031805723,0.612606607,0.027094841
0,0.229932873,0.847978032,7150000000.0,0.385622741,0.132115972,0.002024801,0.052922298,0.002568338,0.125891882,0.319597263,0.030303642,0.606661528,0.028009248
0,0.256972677,0.848020876,6760000000.0,0.362458552,0.038909212,0.000226039,0.041896046,0.003106786,0.110933234,0.308208684,0.008649527,0.602224749,0.097759396
0,0.41571334,0.848057486,8960000000.0,0.403049439,0.043655712,0.00012458,0.048423125,0.002862873,0.110933234,0.322466357,0.011580245,0.632429685,0.087629322
0,0.22293656,0.847987126,5770000000.0,0.384793786,0.049913837,8560000000.0,0.046423352,0.002310497,0.110933234,0.317110068,0.01382949,0.619225918,0.07703769
0,0.256499953,0.848044322,6850000000.0,0.39801982,0.019832512,0.000341639,0.019328336,0.002655778,0.110933234,0.325313191,0.004611433,0.660864183,0.178113094
0,0.2149948,0.847968033,6540000000.0,0.378935211,0.16878798,8710000000.0,0.055140181,0.002232928,0.137854901,0.313104827,0.023494,0.602580983,0.021142298
0,0.221045665,0.847909025,6120000000.0,0.381328937,0.067267285,8100000000.0,0.059913937,0.002325747,0.112426889,0.322991206,0.010360942,0.594857497,0.057330098
0,0.236267373,0.848202582,9020000000.0,0.388752282,0.070592859,0.000159546,0.072121498,0.002395185,0.110933234,0.316898695,0.013729813,0.618529257,0.054582007
0,0.218682046,0.847979126,6710000000.0,0.38396483,0.089548629,0.000161457,0.044949954,0.002349866,0.11783241,0.317996792,0.013131769,0.607002049,0.042684014
0,0.329772147,0.84810193,0.000105852,0.383461868,0.11823926,0.000165278,0.124340512,0.002884395,0.110933234,0.327806498,0.021102818,0.614617787,0.031672302
0,0.262928997,0.848051216,7830000000.0,0.395160389,0.077516099,0.000179035,0.081807836,0.002582175,0.110933234,0.31830036,0.021455784,0.624389787,0.049597584
0,0.239103716,0.848250861,6430000000.0,0.399603219,0.109774163,0.000161839,0.050745163,0.002417426,0.120975466,0.314863899,0.0152879,0.610824408,0.034351929
0,0.20270398,0.848114341,2690000000.0,0.381058828,0.029809233,6040000000.0,0.028544673,0.002013627,0.110933234,0.304195704,0.009203775,0.602932353,0.124867278
0,0.234660112,0.848021712,7420000000.0,0.383154502,0.159053118,0.000323487,0.091113037,0.002651602,0.126394024,0.314768355,0.034839758,0.605426686,0.022666402
0,0.220100217,0.84799349,6600000000.0,0.388696397,0.034162711,0.000878554,0.037808105,0.002454852,0.110933234,0.32184259,0.010970946,0.609611186,0.11033342
0,0.217736598,0.848214229,7050000000.0,0.382353489,0.039453397,0.000104135,0.038688334,0.002258924,0.110933234,0.319880726,0.013926493,0.618227137,0.096441088
0,0.204973055,0.847294488,5460000000.0,0.376578741,0.046860356,9190000000.0,0.041209791,0.002143008,0.110933234,0.310938463,0.008535666,0.607969538,0.081908281
0,0.227947433,0.847963562,7190000000.0,0.404213703,0.039453397,5960000000.0,0.044395725,0.002295442,0.110933234,0.326947862,0.007639268,0.620259031,0.09647113
0,0.220762031,0.848057815,6570000000.0,0.382213777,0.013786014,7430000000.0,0.018151183,0.002334588,0.110933234,0.315677395,0.003739039,0.623534405,0.238586418
0,0.189373168,0.847849429,6260000000.0,0.379531314,0.192883272,0.000132796,0.111426907,0.002044093,0.127829038,0.311614415,0.061903605,0.600581926,0.01802348
0,0.200434906,0.847755917,6200000000.0,0.380397526,0.183753061,3320000000.0,0.131736187,0.002093812,0.120620701,0.312809096,0.03137337,0.595532524,0.019110263
0,0.237496455,0.848020488,642000000.0,0.400869938,0.063246365,4280000000.0,0.068040144,0.002315292,0.110933234,0.320141418,0.01496352,0.61693156,0.060991569
0,0.276070719,0.848075602,0.000127676,0.394042696,0.074281223,0.000164896,0.061732897,0.003125715,0.113281231,0.316573623,0.024382891,0.618294366,0.051817776
0,0.289590621,0.848122999,0.00010347,0.406011326,0.0750975,9990000000.0,0.080119026,0.002567155,0.110933234,0.328656013,0.013772693,0.62006058,0.051239469
0,0.214900255,0.847913683,7710000000.0,0.380639693,0.035583638,5960000000.0,0.039000794,0.002233976,0.110933234,0.32049464,0.010122452,0.621956012,0.106207157
0,0.24137279,0.848163714,7380000000.0,0.397004583,0.041206881,0.000226995,0.044403722,0.002364163,0.110933234,0.298451044,0.008213287,0.621246112,0.092609651
0,0.317954051,0.848047486,7800000000.0,0.369965724,0.139371769,0.000236931,0.145986751,0.002589307,0.110933234,0.304710093,0.026734596,0.59824248,0.026372585
0,0.238630992,0.848044792,8640000000.0,0.391257777,0.104060223,19100000.0,0.049390065,0.003325752,0.119981431,0.318260984,0.027261844,0.622589,0.036386812
0,0.225489269,0.848025441,7210000000.0,0.387764986,0.1192067,19100000.0,0.04626223,0.00269012,0.123889487,0.318041149,0.023655217,0.608764322,0.031392157
0,0.232012858,0.84804284,5630000000.0,0.362104616,0.111588113,0.000770789,0.11561768,0.002356572,0.110933234,0.310526717,0.023067078,0.599896786,0.033746669
0,0.257067221,0.84817349,9730000000.0,0.41146008,0.097016053,0.00010509,0.084731736,0.002371748,0.11271945,0.321381565,0.026622999,0.618010343,0.03922936
0,0.232580127,0.848039781,7270000000.0,0.378553333,0.054448711,751000000.0,0.059723706,0.002366449,0.110933234,0.310682699,0.011361855,0.614403574,0.070774376
0,0.232296492,0.847964751,0.000101917,0.376327261,0.065211476,0.000104135,0.069768107,0.00235522,0.110933234,0.32454055,0.011727477,0.615051273,0.059142114
0,0.225772903,0.848050651,8180000000.0,0.408274654,0.183329806,6040000000.0,0.182145626,0.002279631,0.113227957,0.325835265,0.031159629,0.605644557,0.019164977
0,0.213860263,0.848024206,3920000000.0,0.413751351,0.114036944,835000000.0,0.116289584,0.00216192,0.110933234,0.312957525,0.040302161,0.603126045,0.032956809
0,0.230783776,0.848140892,8120000000.0,0.387671845,0.103153248,0.000186296,0.07196459,0.002592592,0.116480796,0.320729729,0.028575852,0.608974698,0.036729963
0,0.216791151,0.848069697,6480000000.0,0.383853061,0.121383439,0.000121331,0.077550004,0.002280042,0.119265066,0.311001012,0.030510538,0.606052049,0.030774483
0,0.264441713,0.848139516,9900000000.0,0.395281472,0.105692777,0.000201391,0.111675773,0.002612373,0.110933234,0.316698337,0.018972916,0.608648081,0.035783036
0,0.187293183,0.847709179,6540000000.0,0.343699937,0.139311304,5620000000.0,0.131345329,0.002037732,0.113714779,0.303707279,0.027063742,0.59270547,0.026385698
0,0.209605748,0.847922318,6330000000.0,0.392123989,0.1811833,6190000000.0,0.086709829,0.002188494,0.135959044,0.33179192,0.02050301,0.601920896,0.019436088
0,0.294506949,0.848117788,0.000141831,0.410388957,0.046074311,0.00011216,0.049715047,0.002827992,0.110933234,0.331339781,0.00796223,0.623622379,0.083222031
0,0.225772903,0.849013012,8230000000.0,0.381971611,0.086495148,0.000164896,0.083553237,0.002302268,0.111800063,0.324420089,0.02109594,0.614727419,0.044266089
0,0.236740096,0.849963374,8660000000.0,0.382716739,0.134443873,0.000111587,0.048743438,0.003209533,0.127391994,0.314405152,0.03298207,0.613987546,0.027464648
0,0.239954619,0.848305587,6920000000.0,0.395477069,0.03002086,7570000000.0,0.034562524,0.002378062,0.110933234,0.318114888,0.006832963,0.622364314,0.124118478
0,0.233052851,0.848740089,8580000000.0,0.393511792,0.037518517,0.000251261,0.041274746,0.002373218,0.110933234,0.322325454,0.008946863,0.621848897,0.101129002
0,0.263118086,0.848038064,8420000000.0,0.371828546,0.118692747,0.000329028,0.085073097,0.002639965,0.11746628,0.312888442,0.021903448,0.60900832,0.031544795
0,0.20686395,0.847143933,0.00035483,0.345804925,0.131813647,3920000000.0,0.138528275,0.002011028,0.110933234,0.314329065,0.043651264,0.596524702,0.028076095
0,0.253758154,0.848540184,0.000169038,0.404688722,0.090757928,5120000000.0,0.094637557,0.002426417,0.110933234,0.339038227,0.016087592,0.625207308,0.042090144
0,0.233903753,0.848228675,8210000000.0,0.385781081,0.009734861,0.000312978,0.011472361,0.002421733,0.110933234,0.30112869,0.002633854,0.652434113,0.308560113
0,0.291292427,0.848840176,0.000144333,0.412195894,0.073162621,8810000000.0,0.078567685,0.002881788,0.110933234,0.340438317,0.012596564,0.61160636,0.052646363
0,0.238158268,0.848026888,7420000000.0,0.392841176,0.124467152,0.000104326,0.127842687,0.00283657,0.110933234,0.314368903,0.112153999,0.611645305,0.029933273
0,0.28183795,0.849139992,0.000106608,0.405722589,0.094083502,0.00011388,0.099405261,0.002593413,0.110933234,0.325874129,0.017947738,0.620907451,0.040518882
0,0.309445022,0.848063521,0.000151021,0.404306844,0.102699761,0.000148464,0.108513041,0.002647598,0.110933234,0.324472834,0.021384297,0.629309601,0.036905222
0,0.249220006,0.848076485,0.000103309,0.386274729,0.103274178,4620000000.0,0.104011262,0.00246255,0.110933234,0.314566162,0.016214613,0.610948074,0.036691602
0,0.215089345,0.848214652,7070000000.0,0.379503372,0.042960365,19100000.0,0.047934254,0.00223729,0.110933234,0.31625513,0.00854461,0.622455822,0.088984668
0,0.227380165,0.848197724,0.000602634,0.368484781,0.200743719,6420000000.0,0.209384138,0.002308724,0.110933234,0.347698434,0.034431929,0.617251439,0.017164101
0,0.252150893,0.848047898,784000000.0,0.397647256,0.034706896,0.000129356,0.038595788,0.002542835,0.110933234,0.321390291,0.00670482,0.633234379,0.10874274
0,0.211496644,0.848123399,6400000000.0,0.38584628,0.033860386,0.013096719,0.021943763,0.002110094,0.112430952,0.312572844,0.011801806,0.611001719,0.111227165
0,0.221423844,0.850419839,7200000000.0,0.385566857,0.112343925,19100000.0,0.054858334,0.002391207,0.12081276,0.316550132,0.027010136,0.609498605,0.033492683
0,0.185780467,0.845566388,7340000000.0,0.363063969,0.041539438,0.000287183,0.044666626,0.002088574,0.110933234,0.323963523,0.008614645,0.619927064,0.091899667
0,0.315779522,0.848574288,0.000213555,0.381300995,0.051395229,8060000000.0,0.056606448,0.002900997,0.110933234,0.315079754,0.009330671,0.622370368,0.074892853
0,0.256594497,0.848380383,0.000264485,0.332262211,0.204008828,0.000189162,0.188757677,0.002474611,0.118341471,0.318436738,0.030416184,0.598526268,0.016827602
0,0.210456651,0.848122082,8160000000.0,0.376532171,0.0619766,0.000115217,0.044725059,0.001926628,0.110938172,0.305008419,0.028524083,0.59070948,0.062251584
0,0.209794838,0.84810753,798000000.0,0.355566112,0.072013786,0.000132031,0.077704692,0.002202762,0.110933234,0.313778445,0.015768429,0.614813879,0.053493406
0,0.2149948,0.848141504,0.000148703,0.367721024,0.091060253,6340000000.0,0.089803891,0.002234813,0.111969327,0.32423724,0.018537918,0.618186216,0.041945838
0,0.242507327,0.848427544,0.000163244,0.39389367,0.099495117,0.00014426,0.105201086,0.002383709,0.110933234,0.33472909,0.017750243,0.618638486,0.038180766
0,0.195896757,0.847955845,0.000496404,0.341119928,0.113825317,9820000000.0,0.120468379,0.001949972,0.110933234,0.336714748,0.02041423,0.592874912,0.033021621
0,0.160537014,0.847620349,2440000000.0,0.240341269,0.100220697,5030000000.0,0.106557845,0.001952962,0.110933234,0.278094957,0.022546359,0.602932218,0.037885755
0,0.193911317,0.848036734,6510000000.0,0.359450095,0.092662575,0.000339346,0.098487695,0.001635466,0.110979926,0.316237667,0.048764844,0.55697345,0.041182438
0,0.199016734,0.84809406,6910000000.0,0.356180843,0.11155788,0.000119803,0.116820541,0.002111858,0.110933234,0.317980899,0.022398123,0.609617316,0.033754461
0,0.220383852,0.848051192,6920000000.0,0.378115569,0.015962754,8030000000.0,0.014960858,0.002407604,0.11123521,0.335080631,0.005258414,0.613109472,0.212871398
0,0.226812896,0.847879686,0.000100581,0.377184159,0.137860145,0.000547615,0.096866134,0.002583213,0.117344316,0.313440095,0.046711065,0.597533851,0.026696011
0,0.21716933,0.848170361,695000000.0,0.380835289,0.138767119,9880000000.0,0.081666709,0.002246224,0.121421425,0.314082507,0.02392347,0.60970826,0.026499112
0,0.203554883,0.847849676,3950000000.0,0.384886927,0.146446171,6940000000.0,0.085119716,0.001955923,0.122865259,0.312586012,0.033211919,0.593534133,0.024927926
0,0.210267562,0.848111365,2770000000.0,0.371428039,0.087462587,19100000.0,0.024146966,0.002188575,0.120495034,0.315860074,0.013816022,0.591509355,0.043759786
0,0.230405597,0.847986714,8000000000.0,0.389273872,0.103243946,5010000000.0,0.078608172,0.002415083,0.115277824,0.320415509,0.019354733,0.605520085,0.036697667
0,0.220762031,0.848135069,7600000000.0,0.380239186,0.126160172,7150000000.0,0.080604849,0.002267242,0.118815026,0.3167014,0.029245818,0.607164979,0.029488686
0,0.20071854,0.848033699,4390000000.0,0.385911479,0.188680957,571000000.0,0.129139254,0.002035638,0.126795628,0.304280469,0.046084032,0.604624602,0.018512001
0,0.235038291,0.84806145,9330000000.0,0.404195075,0.075853312,0.001347829,0.03136983,0.002986424,0.117429758,0.330474901,0.011548845,0.625742264,0.050719215
0,0.197031294,0.848027794,3840000000.0,0.370468686,0.037760377,1530000000.0,0.024101085,0.001909228,0.110933234,0.314589546,0.00403784,0.593439534,0.100543284
0,0.253947244,0.848043016,7510000000.0,0.387643903,0.032983644,0.000111587,0.033066302,0.002573676,0.110933234,0.313954185,0.007173751,0.627773526,0.113970608
0,0.22511109,0.848037734,0.000133478,0.377770947,0.083199807,0.00010146,0.087045542,0.002473324,0.110933234,0.323641631,0.031803919,0.607622562,0.046108071
0,0.221329299,0.847969174,6000000000.0,0.377715063,0.038062702,81800000.0,0.024526627,0.002315272,0.110933234,0.313983619,0.00586345,0.622959035,0.09978059
0,0.226245627,0.848235957,6690000000.0,0.383657464,0.059981256,0.000126299,0.057529492,0.002282884,0.110933234,0.316000614,0.016237976,0.61908534,0.064302805
0,0.230121963,0.848000595,6810000000.0,0.391499944,0.089337002,9970000000.0,0.07597583,0.002351549,0.113227277,0.316016736,0.016416355,0.615629678,0.04279304
0,0.240143708,0.848032405,7990000000.0,0.392254387,0.120355534,6460000000.0,0.12508749,0.002415187,0.110933234,0.317411838,0.02880514,0.613592148,0.031060842
0,0.251772714,0.848076755,0.000101008,0.387215454,0.080297488,0.000205212,0.045129283,0.003500348,0.116410182,0.314356512,0.016596999,0.615914062,0.047837279
0,0.2312565,0.848019288,8290000000.0,0.380146045,0.117211355,7530000000.0,0.03234686,0.002625987,0.124533846,0.322449978,0.013297542,0.604545243,0.031978483
0,0.199016734,0.847613444,5700000000.0,0.373505086,0.077606796,3880000000.0,0.082509269,0.002143417,0.110933234,0.306872049,0.027193741,0.623123432,0.049553938
0,0.255365416,0.848055721,7720000000.0,0.39117395,0.054358013,6940000000.0,0.051339439,0.002588923,0.110933234,0.318460783,0.010005679,0.624165708,0.070884821
0,0.262456273,0.847974785,6790000000.0,0.380798033,0.08737189,3990000000.0,0.058717866,0.002451198,0.115246851,0.311008485,0.021999481,0.628416961,0.043803877
0,0.228987426,0.848006583,6040000000.0,0.388975821,0.079330048,0.000365523,0.082287134,0.002449249,0.110933234,0.315766564,0.015976832,0.601967547,0.048435491
0,0.227191075,0.84796948,7240000000.0,0.389096904,0.093992805,0.000127828,0.09731197,0.002291436,0.110933234,0.312767745,0.019859407,0.628838514,0.040569594
0,0.276070719,0.848182678,7740000000.0,0.393400022,0.032288297,8520000000.0,0.03560636,0.002688103,0.110933234,0.318687815,0.007892709,0.647360008,0.116132927
0,0.297816016,0.84808459,0.000102239,0.397554115,0.146899658,0.000317946,0.067007607,0.004701273,0.127647808,0.31574766,0.06006225,0.617835868,0.024839334
0,0.242790962,0.848838623,8870000000.0,0.379447487,0.078120749,8620000000.0,0.079045501,0.002394849,0.110933234,0.320639829,0.013418358,0.617433934,0.049206367
0,0.228514702,0.848008595,848000000.0,0.386991915,0.104604408,0.000444245,0.054994993,0.00253687,0.118912964,0.318857618,0.030575486,0.610524093,0.036182421
0,0.266143519,0.848040663,6870000000.0,0.388901308,0.083230039,0.000117319,0.054128863,0.002731949,0.115023891,0.312311628,0.024930879,0.628165558,0.04608457
0,0.224165642,0.848190689,8190000000.0,0.381552476,0.099585815,0.000197952,0.083554661,0.002352959,0.113157205,0.316453858,0.042555989,0.606066672,0.038141118
0,0.25961993,0.848183689,9030000000.0,0.398513468,0.047525471,9610000000.0,0.050240221,0.002441021,0.110933234,0.325472385,0.008874354,0.630089888,0.080771573
0,0.275408906,0.848074943,8930000000.0,0.393269625,0.068113795,8690000000.0,0.068170465,0.002561404,0.110933234,0.315964043,0.014184742,0.620080703,0.056615766
0,0.18663137,0.847372954,5110000000.0,0.379987705,0.192066995,7410000000.0,0.071720821,0.001586566,0.146268182,0.305108719,0.033155605,0.573263568,0.018117464
0,0.240238253,0.848443167,8040000000.0,0.399873328,0.102457901,7620000000.0,0.096002374,0.00239439,0.112554584,0.321088673,0.017831462,0.612439296,0.037002916
0,0.2963033,0.848087202,0.000110391,0.404418613,0.096260241,0.000129165,0.085032498,0.002587764,0.113382502,0.316324577,0.015272513,0.61514598,0.039552639
0,0.230027418,0.848102542,7640000000.0,0.390149398,0.058258004,0.000234638,0.060008161,0.0023174,0.110933234,0.324624536,0.011150101,0.62241458,0.066206326
0,0.232296492,0.848258602,7730000000.0,0.395635409,0.082443994,0.000148655,0.072159731,0.002311323,0.112494678,0.327741356,0.017742116,0.617892369,0.046547475
0,0.273990735,0.848114553,8740000000.0,0.391099437,0.06877891,8790000000.0,0.071363274,0.002468334,0.110933234,0.324458422,0.013711758,0.625642305,0.05605118
0,0.227947433,0.84813861,7880000000.0,0.384654074,0.115095081,19100000.0,0.090488159,0.00253471,0.115902163,0.319875122,0.031942571,0.613725869,0.03262526
0,0.334215751,0.848276036,0.000114229,0.397172237,0.074764942,7780000000.0,0.078397995,0.002833678,0.110933234,0.323828805,0.013214277,0.620865446,0.051484234
0,0.219911128,0.847969127,7620000000.0,0.375479677,0.170420534,0.000559462,0.176652765,0.002289988,0.110933234,0.307327212,0.038979464,0.598658684,0.020906051
0,0.220005673,0.848199359,7580000000.0,0.385063895,0.110529976,0.000140439,0.079040462,0.002390019,0.11667869,0.31864164,0.038610962,0.60509889,0.034095682
0,0.187009549,0.847799361,5400000000.0,0.36787005,0.156332195,0.000252025,0.125515742,0.002000353,0.118800938,0.310822486,0.026995665,0.593154273,0.023122063
0,0.226718351,0.848153597,8840000000.0,0.381077456,0.154427548,0.000157635,0.09641043,0.00254721,0.124150104,0.314827011,0.040859797,0.605455325,0.023452005
0,0.205256689,0.847873204,5930000000.0,0.38119854,0.185113523,7530000000.0,0.162641739,0.002053546,0.118491171,0.315612443,0.058505814,0.595879181,0.018943394
0,0.245154581,0.850571135,8480000000.0,0.389413584,0.186957705,0.000140248,0.127071873,0.003529724,0.128782976,0.320907256,0.058855207,0.605983373,0.018718814
0,0.200813085,0.847920706,4660000000.0,0.385157036,0.035765033,0.000149419,0.036266491,0.001966874,0.110948129,0.315174427,0.012118706,0.607279666,0.105769175
